date_time,close
1/01/2010,10681.66016
8/01/2010,10907.67969
15/01/2010,10868.41016
22/01/2010,10414.29004
29/01/2010,10355.98047
5/02/2010,9963.990234
12/02/2010,10335.69043
19/02/2010,10101.95996
26/02/2010,10145.71973
5/03/2010,10664.9502
12/03/2010,10744.03027
19/03/2010,10828.84961
26/03/2010,11244.40039
2/04/2010,11168.2002
9/04/2010,11273.79004
16/04/2010,10949.08984
23/04/2010,10924.79004
30/04/2010,10695.69043
7/05/2010,10620.54981
14/05/2010,10030.30957
21/05/2010,9639.719727
28/05/2010,9914.19043
4/06/2010,9542.650391
11/06/2010,9999.400391
18/06/2010,9928.339844
25/06/2010,9191.599609
2/07/2010,9535.740234
9/07/2010,9685.530273
16/07/2010,9220.879883
23/07/2010,9696.019531
30/07/2010,9653.919922
6/08/2010,9212.589844
13/08/2010,9362.679688
20/08/2010,8906.480469
27/08/2010,9062.839844
3/09/2010,9098.389648
10/09/2010,9509.5
17/09/2010,9566.320313
24/09/2010,9369.349609
1/10/2010,9684.80957
8/10/2010,9583.509766
15/10/2010,9376.480469
22/10/2010,9366.030273
29/10/2010,9358.780273
5/11/2010,9861.459961
12/11/2010,10013.62988
19/11/2010,10079.75977
26/11/2010,10168.51953
3/12/2010,10285.87988
10/12/2010,10311.29004
17/12/2010,10346.48047
24/12/2010,10228.91992
31/12/2010,10529.75977
7/01/2011,10589.75977
14/01/2011,10437.30957
21/01/2011,10478.66016
28/01/2011,10431.36035
4/02/2011,10605.65039
11/02/2011,10836.63965
18/02/2011,10452.70996
25/02/2011,10586.01953
4/03/2011,10434.37988
11/03/2011,8962.669922
18/03/2011,9435.009766
25/03/2011,9755.099609
1/04/2011,9590.929688
8/04/2011,9653.919922
15/04/2011,9685.769531
22/04/2011,9849.740234
29/04/2011,10004.2002
6/05/2011,9716.650391
13/05/2011,9620.820313
20/05/2011,9562.049805
27/05/2011,9555.040039
3/06/2011,9467.150391
10/06/2011,9411.280273
17/06/2011,9596.740234
24/06/2011,9816.089844
1/07/2011,10071.13965
8/07/2011,9936.120117
15/07/2011,10010.38965
22/07/2011,9901.349609
29/07/2011,9659.179688
5/08/2011,8981.94043
12/08/2011,8943.759766
19/08/2011,8772.360352
26/08/2011,9060.799805
2/09/2011,8793.120117
9/09/2011,8668.860352
16/09/2011,8560.259766
23/09/2011,8701.230469
30/09/2011,8522.019531
7/10/2011,8823.25
14/10/2011,8682.150391
21/10/2011,8926.540039
28/10/2011,8640.419922
4/11/2011,8500.799805
11/11/2011,8479.629883
18/11/2011,8165.180176
25/11/2011,8597.379883
2/12/2011,8664.580078
9/12/2011,8377.370117
16/12/2011,8395.160156
23/12/2011,8398.889648
30/12/2011,8488.709961
6/01/2012,8385.589844
13/01/2012,8639.679688
20/01/2012,8849.469727
27/01/2012,8876.820313
3/02/2012,9002.240234
10/02/2012,9238.099609
17/02/2012,9595.570313
24/02/2012,9707.370117
2/03/2012,9768.959961
9/03/2012,10123.28027
16/03/2012,10127.08008
23/03/2012,10114.79004
30/03/2012,9767.610352
6/04/2012,9524.790039
13/04/2012,9588.379883
20/04/2012,9561.830078
27/04/2012,9380.25
4/05/2012,9009.650391
11/05/2012,8876.589844
18/05/2012,8563.379883
25/05/2012,8542.730469
1/06/2012,8639.719727
8/06/2012,8568.889648
15/06/2012,8824.070313
22/06/2012,8874.110352
29/06/2012,9079.799805
6/07/2012,8720.009766
13/07/2012,8795.549805
20/07/2012,8443.099609
27/07/2012,8653.179688
3/08/2012,8978.599609
10/08/2012,9092.759766
17/08/2012,9178.120117
24/08/2012,8983.780273
31/08/2012,8680.570313
7/09/2012,8995.150391
14/09/2012,9086.980469
21/09/2012,8949.870117
28/09/2012,8824.589844
5/10/2012,8546.780273
12/10/2012,8982.860352
19/10/2012,9055.200195
26/10/2012,8946.870117
2/11/2012,8837.150391
9/11/2012,8829.719727
16/11/2012,9366.799805
23/11/2012,9400.879883
30/11/2012,9545.160156
7/12/2012,9742.730469
14/12/2012,10039.33008
21/12/2012,10322.98047
28/12/2012,10395.17969
4/01/2013,10652.63965
11/01/2013,10609.63965
18/01/2013,10620.87012
25/01/2013,11138.66016
1/02/2013,11357.07031
8/02/2013,11307.28027
15/02/2013,11309.12988
22/02/2013,11559.36035
1/03/2013,11968.08008
8/03/2013,12381.19043
15/03/2013,12635.69043
22/03/2013,12335.95996
29/03/2013,12634.54004
5/04/2013,13549.16016
12/04/2013,13220.07031
19/04/2013,13926.08008
26/04/2013,13694.04004
3/05/2013,14191.48047
10/05/2013,15037.24023
17/05/2013,14483.98047
24/05/2013,13589.03027
31/05/2013,12904.01953
7/06/2013,12445.37988
14/06/2013,13014.58008
21/06/2013,13213.54981
28/06/2013,14018.92969
5/07/2013,14472.58008
12/07/2013,14808.5
19/07/2013,14562.92969
26/07/2013,14005.76953
2/08/2013,13605.55957
9/08/2013,13752.94043
16/08/2013,13365.16992
23/08/2013,13459.70996
30/08/2013,14064.82031
6/09/2013,14387.26953
13/09/2013,14766.17969
20/09/2013,14799.12012
27/09/2013,14157.25
4/10/2013,14194.70996
11/10/2013,14586.50977
18/10/2013,14486.41016
25/10/2013,14327.94043
1/11/2013,14228.44043
8/11/2013,14876.41016
15/11/2013,15365.59961
22/11/2013,15727.12012
29/11/2013,15177.49023
6/12/2013,15341.82031
13/12/2013,15859.21973
20/12/2013,16174.44043
27/12/2013,16291.30957
3/01/2014,15880.33008
10/01/2014,15747.2002
17/01/2014,15695.88965
24/01/2014,15007.05957
31/01/2014,14155.12012
7/02/2014,14534.74023
14/02/2014,14449.17969
21/02/2014,14923.11035
28/02/2014,15134.75
7/03/2014,14815.98047
14/03/2014,14224.23047
21/03/2014,14622.88965
28/03/2014,15071.87988
4/04/2014,14300.12012
11/04/2014,14417.53027
18/04/2014,14404.99023
25/04/2014,14485.12988
2/05/2014,14163.78027
9/05/2014,14298.20996
16/05/2014,14337.79004
23/05/2014,14681.71973
30/05/2014,15079.37012
6/06/2014,14973.53027
13/06/2014,15361.16016
20/06/2014,15308.49023
27/06/2014,15348.29004
4/07/2014,15216.46973
11/07/2014,15370.25977
18/07/2014,15284.41992
25/07/2014,15620.76953
1/08/2014,15232.37012
8/08/2014,15314.57031
15/08/2014,15586.2002
22/08/2014,15459.86035
29/08/2014,15676.17969
5/09/2014,15909.2002
12/09/2014,16067.57031
19/09/2014,16374.13965
26/09/2014,15661.99023
3/10/2014,15478.92969
10/10/2014,14738.37988
17/10/2014,15138.95996
24/10/2014,15658.2002
31/10/2014,16792.48047
7/11/2014,17392.78906
14/11/2014,17300.85938
21/11/2014,17248.5
28/11/2014,17887.21094
5/12/2014,17257.40039
12/12/2014,17210.05078
19/12/2014,17808.75
26/12/2014,17450.76953
2/01/2015,17167.09961
9/01/2015,17108.69922
16/01/2015,17329.01953
23/01/2015,17606.2207
30/01/2015,17504.61914
6/02/2015,17979.7207
13/02/2015,18264.78906
20/02/2015,18785.78906
27/02/2015,18751.83984
6/03/2015,18991.10938
13/03/2015,19476.56055
20/03/2015,19471.11914
27/03/2015,19312.78906
3/04/2015,19937.7207
10/04/2015,19885.76953
17/04/2015,20187.65039
24/04/2015,19520.00977
1/05/2015,19291.99023
8/05/2015,19570.24023
15/05/2015,20202.86914
22/05/2015,20551.46094
29/05/2015,20488.18945
5/06/2015,20382.9707
12/06/2015,19990.82031
19/06/2015,20771.40039
26/06/2015,20522.5
3/07/2015,19855.5
10/07/2015,20600.11914
17/07/2015,20683.94922
24/07/2015,20522.83008
31/07/2015,20664.43945
7/08/2015,20595.55078
14/08/2015,20033.51953
21/08/2015,18574.43945
28/08/2015,18182.39063
4/09/2015,18299.61914
11/09/2015,18432.26953
18/09/2015,17571.83008
25/09/2015,17722.41992
2/10/2015,18141.16992
9/10/2015,18096.90039
16/10/2015,18435.86914
23/10/2015,18935.71094
30/10/2015,19116.41016
6/11/2015,19697.76953
13/11/2015,19859.81055
20/11/2015,19944.41016
27/11/2015,19939.90039
4/12/2015,19046.55078
11/12/2015,19353.56055
18/12/2015,18789.68945
25/12/2015,19033.71094
1/01/2016,17767.33984
8/01/2016,17240.94922
15/01/2016,16017.25977
22/01/2016,17041.44922
29/01/2016,17044.99023
5/02/2016,15713.38965
12/02/2016,16196.79981
19/02/2016,16140.33984
26/02/2016,16960.16016
4/03/2016,16852.34961
11/03/2016,16936.38086
18/03/2016,16892.33008
25/03/2016,16758.66992
1/04/2016,15749.83984
8/04/2016,16911.05078
15/04/2016,17363.61914
22/04/2016,16666.05078
29/04/2016,16147.37988
6/05/2016,16646.33984
13/05/2016,16646.66016
20/05/2016,16772.46094
27/05/2016,16562.55078
3/06/2016,16668.41016
10/06/2016,15434.13965
17/06/2016,16238.34961
24/06/2016,15575.91992
1/07/2016,15276.24023
8/07/2016,16385.89063
15/07/2016,16810.2207
22/07/2016,16476.83984
29/07/2016,16254.88965
5/08/2016,16735.11914
12/08/2016,16486.00977
19/08/2016,16555.94922
26/08/2016,16926.83984
2/09/2016,16958.76953
9/09/2016,16405.00977
16/09/2016,16807.61914
23/09/2016,16693.71094
30/09/2016,16899.09961
7/10/2016,16774.24023
14/10/2016,17235.5
21/10/2016,17336.41992
28/10/2016,17134.67969
4/11/2016,17344.41992
11/11/2016,17862.63086
18/11/2016,18333.41016
25/11/2016,18513.11914
2/12/2016,18765.4707
9/12/2016,19273.78906
16/12/2016,19427.66992
23/12/2016,19145.14063
30/12/2016,19520.68945
6/01/2017,19134.69922
13/01/2017,19072.25
20/01/2017,19402.39063
27/01/2017,18914.58008
3/02/2017,18907.66992
10/02/2017,19347.5293
17/02/2017,19371.46094
24/02/2017,19564.80078
3/03/2017,19318.58008
10/03/2017,19590.14063
17/03/2017,19085.31055
24/03/2017,19063.2207
31/03/2017,18597.06055
7/04/2017,18426.83984
14/04/2017,18430.49023
21/04/2017,19251.86914
28/04/2017,19445.69922
5/05/2017,19961.55078
12/05/2017,19553.85938
19/05/2017,19813.13086
26/05/2017,19860.0293
2/06/2017,19909.25977
9/06/2017,19831.82031
16/06/2017,20110.50977
23/06/2017,20220.30078
30/06/2017,19994.06055
7/07/2017,20099.81055
14/07/2017,20144.58984
21/07/2017,20079.64063
28/07/2017,20029.25977
4/08/2017,19729.74023
11/08/2017,19702.63086
18/08/2017,19353.76953
25/08/2017,19646.24023
1/09/2017,19396.51953
8/09/2017,19807.43945
15/09/2017,20347.48047
22/09/2017,20363.10938
29/09/2017,20628.56055
6/10/2017,20954.7207
13/10/2017,21448.51953
20/10/2017,21739.7793
27/10/2017,22539.11914
3/11/2017,22868.71094
10/11/2017,22351.11914
17/11/2017,22523.15039
24/11/2017,22724.96094
1/12/2017,22498.0293
8/12/2017,22694.44922
15/12/2017,22866.09961
22/12/2017,22783.98047
29/12/2017,23506.33008
5/01/2018,23710.42969
12/01/2018,23763.36914
19/01/2018,23669.49023
26/01/2018,23486.10938
2/02/2018,21890.85938
9/02/2018,21464.98047
16/02/2018,21736.43945
23/02/2018,21724.4707
2/03/2018,21368.07031
9/03/2018,21803.94922
16/03/2018,21591.99023
23/03/2018,21159.08008
30/03/2018,21645.41992
6/04/2018,21660.2793
13/04/2018,22191.17969
20/04/2018,22319.60938
27/04/2018,22472.7793
4/05/2018,22497.17969
11/05/2018,22838.36914
18/05/2018,22437.00977
25/05/2018,22201.82031
1/06/2018,22823.25977
8/06/2018,22738.60938
15/06/2018,22693.03906
22/06/2018,22270.39063
29/06/2018,21546.99023
6/07/2018,22187.96094
13/07/2018,22764.67969
20/07/2018,22586.86914
27/07/2018,22512.5293
3/08/2018,22598.39063
10/08/2018,22192.03906
17/08/2018,22410.82031
24/08/2018,22869.5
31/08/2018,22487.93945
7/09/2018,22821.32031
14/09/2018,23674.92969
21/09/2018,23796.74023
28/09/2018,23975.61914
5/10/2018,22590.85938
12/10/2018,22658.16016
19/10/2018,21268.73047
26/10/2018,21687.65039
2/11/2018,22486.91992
9/11/2018,21803.61914
16/11/2018,21646.55078
23/11/2018,22262.59961
30/11/2018,21501.61914
7/12/2018,21816.18945
14/12/2018,20392.58008
21/12/2018,20077.61914
28/12/2018,20014.76953
4/01/2019,20163.80078
11/01/2019,20402.26953
18/01/2019,20574.63086
25/01/2019,20773.49023
1/02/2019,20751.2793
8/02/2019,21139.71094
15/02/2019,21464.23047
22/02/2019,21385.16016
1/03/2019,21456.00977
8/03/2019,21287.01953
15/03/2019,21608.91992
22/03/2019,21033.75977
29/03/2019,21724.94922
5/04/2019,21711.38086
12/04/2019,22090.11914
19/04/2019,22307.58008
26/04/2019,22258.73047
3/05/2019,21402.13086
10/05/2019,21062.98047
17/05/2019,21151.14063
24/05/2019,20942.5293
31/05/2019,20774.03906
7/06/2019,21032
14/06/2019,21462.85938
21/06/2019,21338.16992
28/06/2019,21702.44922
5/07/2019,21643.5293
12/07/2019,21046.24023
19/07/2019,21756.55078
26/07/2019,21540.99023
2/08/2019,20593.34961
9/08/2019,20405.65039
16/08/2019,20628.00977
23/08/2019,20460.92969
30/08/2019,21085.93945
6/09/2019,21759.60938
13/09/2019,22044.44922
20/09/2019,22048.24023
27/09/2019,21341.74023
4/10/2019,21551.98047
11/10/2019,22451.85938
18/10/2019,22750.59961
25/10/2019,22927.03906
1/11/2019,23330.32031
8/11/2019,23141.55078
15/11/2019,23038.58008
22/11/2019,23409.14063
29/11/2019,23300.08984
6/12/2019,23424.81055
13/12/2019,23864.84961
20/12/2019,23924.91992
27/12/2019,23656.61914
3/01/2020,23739.86914
10/01/2020,23933.13086
17/01/2020,23795.43945
24/01/2020,22977.75
31/01/2020,23873.58984
7/02/2020,23827.73047
14/02/2020,23479.15039
21/02/2020,21948.23047
28/02/2020,21329.11914
6/03/2020,18559.63086
13/03/2020,16552.83008
20/03/2020,18664.59961
27/03/2020,17818.7207
3/04/2020,19345.76953
10/04/2020,19290.19922
17/04/2020,19429.43945
24/04/2020,20193.68945
1/05/2020,19674.76953
8/05/2020,19914.7793
15/05/2020,20552.31055
22/05/2020,21916.31055
29/05/2020,22695.74023
5/06/2020,22472.91016
12/06/2020,22355.46094
19/06/2020,22259.78906
26/06/2020,22145.96094
3/07/2020,22529.28906
10/07/2020,22770.35938
17/07/2020,22751.60938
24/07/2020,22339.23047
31/07/2020,22418.15039
7/08/2020,23249.60938
14/08/2020,22880.61914
21/08/2020,23208.85938
28/08/2020,23465.5293
4/09/2020,23235.4707
11/09/2020,23319.36914
18/09/2020,23087.82031
25/09/2020,23184.92969
2/10/2020,23647.07031
9/10/2020,23507.23047
16/10/2020,23474.26953
23/10/2020,23331.93945
30/10/2020,24105.2793
6/11/2020,25520.88086
13/11/2020,25634.33984
20/11/2020,26537.31055
27/11/2020,26809.36914
4/12/2020,26756.24023
11/12/2020,26806.66992
18/12/2020,26668.34961
25/12/2020,27444.16992
1/01/2021,27490.13086
8/01/2021,28698.25977
15/01/2021,28756.85938
22/01/2021,28197.41992
29/01/2021,28341.94922
5/02/2021,29562.92969
12/02/2021,30236.08984
19/02/2021,30168.26953
26/02/2021,28930.10938
5/03/2021,29211.64063
12/03/2021,30216.75
19/03/2021,28729.88086
26/03/2021,29388.86914
2/04/2021,29708.98047
9/04/2021,29642.68945
16/04/2021,29188.16992
23/04/2021,29053.9707
30/04/2021,29331.36914
7/05/2021,27448.00977
14/05/2021,28098.25
21/05/2021,28549.00977
28/05/2021,29058.10938
4/06/2021,28958.56055
11/06/2021,29018.33008
18/06/2021,28875.23047
25/06/2021,28707.03906
2/07/2021,28118.0293
9/07/2021,28279.08984
16/07/2021,27548
23/07/2021,27782.41992
30/07/2021,27728.11914
6/08/2021,28015.01953
13/08/2021,27281.16992
20/08/2021,27742.28906
27/08/2021,28543.50977
3/09/2021,30008.18945
10/09/2021,30323.33984
17/09/2021,29639.40039
24/09/2021,29452.66016
1/10/2021,27678.21094
8/10/2021,28550.92969
15/10/2021,28708.58008
22/10/2021,28820.08984
29/10/2021,29794.36914
5/11/2021,29277.85938
12/11/2021,29598.66016
19/11/2021,29499.2793
26/11/2021,27753.36914
3/12/2021,28725.4707
10/12/2021,29066.32031
17/12/2021,28798.36914
24/12/2021,28791.71094
31/12/2021,28487.86914
7/01/2022,28489.13086
14/01/2022,27772.92969
21/01/2022,26170.30078
28/01/2022,27241.31055
4/02/2022,27696.08008
11/02/2022,27232.86914
18/02/2022,25970.82031
25/02/2022,26577.26953
4/03/2022,25690.40039
11/03/2022,26652.89063
18/03/2022,28110.39063
25/03/2022,27821.42969
1/04/2022,26888.57031
8/04/2022,27172
15/04/2022,27553.06055
22/04/2022,26847.90039
29/04/2022,26818.5293
6/05/2022,25748.7207
13/05/2022,26402.83984
20/05/2022,26604.83984
27/05/2022,27413.88086
3/06/2022,28246.5293
10/06/2022,26431.19922
17/06/2022,26171.25
24/06/2022,26393.03906
1/07/2022,26490.5293
8/07/2022,26643.39063
15/07/2022,27803
22/07/2022,27815.48047
29/07/2022,27932.19922
5/08/2022,27819.33008
12/08/2022,28942.14063
19/08/2022,28479.00977
26/08/2022,27661.4707
2/09/2022,28065.2793
9/09/2022,27875.91016
16/09/2022,27153.83008
23/09/2022,26422.05078
30/09/2022,27311.30078
7/10/2022,26237.41992
14/10/2022,27006.96094
21/10/2022,27345.24023
28/10/2022,27663.39063
4/11/2022,27446.09961
11/11/2022,27930.57031
18/11/2022,28383.08984
25/11/2022,28226.08008
2/12/2022,27574.42969
9/12/2022,28051.69922
16/12/2022,26507.86914
23/12/2022,26093.66992
30/12/2022,25820.80078
6/01/2023,26449.82031
13/01/2023,26405.23047
20/01/2023,27362.75
27/01/2023,27402.05078
3/02/2023,27584.34961
10/02/2023,27696.43945
17/02/2023,27104.32031
24/02/2023,27498.86914
3/03/2023,27927.4707
6/03/2023,28237.7793
